CustomerID,Churn_Probability,Risk_Category,MonthlyCharges,Contract,Tenure
2790-XUYMV,0.01,Low Risk,85.45,One year,71
0829-DDVLK,0.01,Low Risk,20.1,One year,15
1813-JLKWR,0.01,Low Risk,19.8,One year,64
1179-INLAT,0.01,Low Risk,19.45,One year,3
7274-CGTOD,0.01,Low Risk,43.7,Two year,62
1306-RPWXZ,0.01,Low Risk,20.45,Two year,49
5181-OABFK,0.01,Low Risk,61.3,Two year,56
2167-FQSTQ,0.01,Low Risk,92.4,Two year,72
2351-BKRZW,0.01,Low Risk,75.2,Two year,43
5176-OLSKT,0.01,Low Risk,66.9,Two year,66
2121-JAFOM,0.01,Low Risk,115.55,Two year,72
3948-KXDUF,0.01,Low Risk,68.75,Two year,66
5480-XTFFL,0.01,Low Risk,21.0,Two year,31
7579-KKLOE,0.01,Low Risk,91.25,Two year,71
9086-YJYXS,0.01,Low Risk,77.2,One year,34
0197-PNKNK,0.01,Low Risk,84.45,One year,69
4644-OBGFZ,0.01,Low Risk,19.5,One year,55
9975-GPKZU,0.01,Low Risk,19.75,Two year,46
9534-NSXEM,0.01,Low Risk,20.65,One year,26
0723-FDLAY,0.01,Low Risk,85.25,One year,44
8929-KSWIH,0.01,Low Risk,99.3,Two year,25
7998-WNZEM,0.01,Low Risk,80.6,Two year,71
5457-COLHT,0.01,Low Risk,80.65,Two year,69
3125-RAHBV,0.01,Low Risk,20.3,One year,22
0373-AIVNJ,0.01,Low Risk,39.55,One year,9
9150-HEPMB,0.01,Low Risk,52.7,One year,56
4957-TIALW,0.01,Low Risk,65.6,One year,15
7037-MTYVW,0.01,Low Risk,85.4,Two year,38
4906-ZHGPK,0.01,Low Risk,70.7,One year,54
0654-PQKDW,0.01,Low Risk,70.75,One year,62
6407-GSJNL,0.01,Low Risk,24.95,Two year,51
7173-TETGO,0.01,Low Risk,78.5,Two year,72
5627-TVBPP,0.01,Low Risk,20.1,One year,35
4825-XJGDM,0.01,Low Risk,43.7,One year,61
5124-EOGYE,0.01,Low Risk,20.45,Two year,31
6339-RZCBJ,0.01,Low Risk,78.9,Two year,48
8853-TZDGH,0.01,Low Risk,111.6,Two year,72
5816-JMLGY,0.01,Low Risk,80.4,Two year,70
9052-VKDUW,0.01,Low Risk,109.4,Month-to-month,65
3563-SVYLG,0.01,Low Risk,62.65,Two year,68
4299-OPXEJ,0.01,Low Risk,19.55,Two year,56
6924-TDGMT,0.01,Low Risk,20.55,One year,11
7677-SJJJK,0.01,Low Risk,19.9,One year,8
6435-VWCCY,0.01,Low Risk,92.7,Two year,65
7601-DHFWZ,0.01,Low Risk,24.0,Two year,48
9447-YPTBX,0.01,Low Risk,19.85,One year,50
6447-EGDIV,0.01,Low Risk,20.95,One year,31
9906-NHHVC,0.01,Low Risk,53.5,Two year,65
2162-FRZAA,0.01,Low Risk,39.35,Two year,63
3498-LZGQZ,0.01,Low Risk,19.15,Two year,63
4859-ZSRDZ,0.01,Low Risk,55.5,Two year,58
3533-UVMOM,0.01,Low Risk,70.95,Two year,68
0847-HGRML,0.01,Low Risk,20.0,Two year,62
9227-YBAXE,0.01,Low Risk,82.5,Two year,65
4032-RMHCI,0.01,Low Risk,35.4,One year,41
3500-NSDOA,0.01,Low Risk,70.8,Two year,68
0549-CYCQN,0.01,Low Risk,79.6,One year,51
8205-VSLRB,0.01,Low Risk,77.3,Two year,70
8963-MQVYN,0.01,Low Risk,20.55,Month-to-month,22
6625-FLENO,0.01,Low Risk,20.75,Two year,58
9229-RQABD,0.01,Low Risk,23.75,One year,18
2581-VKIRT,0.01,Low Risk,65.5,One year,59
2703-AMTUL,0.01,Low Risk,53.65,One year,36
1877-HKBQX,0.01,Low Risk,54.6,One year,11
4999-IEZLT,0.01,Low Risk,29.45,One year,66
1371-OJCEK,0.01,Low Risk,24.35,One year,48
3301-VKTGC,0.01,Low Risk,85.5,One year,68
6693-DJWTY,0.01,Low Risk,55.6,One year,35
8434-PNQZX,0.01,Low Risk,78.45,Two year,42
0436-TWFFZ,0.01,Low Risk,85.25,Two year,67
2402-TAIRZ,0.01,Low Risk,80.05,One year,37
6726-NNFWD,0.01,Low Risk,89.45,Two year,71
5447-VYTKW,0.01,Low Risk,53.45,Month-to-month,27
4900-MSOMT,0.01,Low Risk,80.2,Two year,72
0253-ZTEOB,0.01,Low Risk,79.65,Two year,48
5699-BNCAS,0.01,Low Risk,24.65,Two year,71
9127-QRZMH,0.01,Low Risk,59.85,One year,44
6546-OPBBH,0.01,Low Risk,23.95,One year,51
2799-TSLAG,0.01,Low Risk,25.3,Two year,65
9313-CDOGY,0.01,Low Risk,19.6,Month-to-month,38
2364-UFROM,0.01,Low Risk,70.4,One year,30
8819-WFGGJ,0.01,Low Risk,54.1,Two year,68
7139-JZFVG,0.01,Low Risk,60.5,Two year,60
5799-JRCZO,0.01,Low Risk,19.5,Two year,63
6010-DDPPW,0.01,Low Risk,25.15,Two year,70
5753-QQWPW,0.01,Low Risk,59.9,One year,28
4573-JKNAE,0.01,Low Risk,19.35,Two year,12
0487-CRLZF,0.01,Low Risk,74.45,Two year,49
7114-AEOZE,0.01,Low Risk,19.85,Two year,60
3474-BAFSJ,0.01,Low Risk,57.5,Two year,57
0221-NAUXK,0.01,Low Risk,19.95,One year,10
4397-FRLTA,0.01,Low Risk,20.15,Month-to-month,4
0621-TSSMU,0.01,Low Risk,19.95,One year,56
6048-UWKAL,0.01,Low Risk,105.4,Two year,69
1696-HXOWK,0.01,Low Risk,95.65,One year,71
5201-CBWYG,0.01,Low Risk,24.8,One year,62
4012-YCFAI,0.01,Low Risk,61.35,Two year,60
7338-ERIVA,0.01,Low Risk,45.05,One year,39
9313-QOLTZ,0.01,Low Risk,20.9,Month-to-month,26
8328-SKJNO,0.01,Low Risk,40.65,One year,23
1221-GHZEP,0.01,Low Risk,65.1,Two year,62
4293-ETKAP,0.01,Low Risk,79.4,Two year,65
2245-ADZFJ,0.01,Low Risk,80.55,Two year,31
6064-PUPMC,0.01,Low Risk,57.2,One year,23
7527-QNRUS,0.01,Low Risk,25.15,Two year,17
6933-FHBZC,0.01,Low Risk,56.05,One year,26
1171-TYKUR,0.01,Low Risk,25.4,Month-to-month,47
7644-OMVMY,0.01,Low Risk,19.85,Two year,0
7973-DZRKH,0.01,Low Risk,90.95,Two year,66
5044-XDPYX,0.01,Low Risk,25.5,Two year,51
0378-CJKPV,0.01,Low Risk,112.1,Two year,72
6490-FGZAT,0.01,Low Risk,20.65,Month-to-month,6
6283-GITPX,0.01,Low Risk,76.9,Two year,71
7596-IIWYC,0.01,Low Risk,20.25,Two year,27
6972-SNKKW,0.01,Low Risk,20.0,Month-to-month,6
1231-YNDEK,0.01,Low Risk,19.15,Two year,58
2498-XLDZR,0.01,Low Risk,73.6,Two year,32
8295-KMENE,0.01,Low Risk,76.45,Two year,59
8631-NBHFZ,0.01,Low Risk,79.4,Two year,66
6814-ZPWFQ,0.01,Low Risk,25.0,One year,51
1172-VIYBP,0.01,Low Risk,69.7,Two year,53
9495-REDIY,0.01,Low Risk,40.65,One year,25
8999-YPYBV,0.01,Low Risk,84.35,Two year,45
6999-CHVCF,0.01,Low Risk,102.1,Two year,68
7452-FOLON,0.01,Low Risk,25.45,One year,39
1839-FBNFR,0.01,Low Risk,19.85,Two year,39
4311-QTTAI,0.01,Low Risk,19.35,One year,16
7722-VJRQD,0.01,Low Risk,60.95,Two year,72
9788-HNGUT,0.01,Low Risk,116.95,Two year,72
4682-BLBUC,0.01,Low Risk,70.95,One year,44
0771-CHWSK,0.01,Low Risk,74.6,Two year,66
4737-AQCPU,0.01,Low Risk,72.1,Two year,72
6147-CBCRA,0.01,Low Risk,20.05,Month-to-month,33
8388-DMKAE,0.01,Low Risk,20.25,Two year,8
3590-TCXTB,0.005,Low Risk,20.35,Month-to-month,1
5575-GNVDE,0.0,Low Risk,56.95,One year,34
4376-KFVRS,0.0,Low Risk,114.05,Two year,72
2696-RZVZW,0.0,Low Risk,25.05,Two year,68
9153-BTBVV,0.0,Low Risk,25.0,Two year,71
1429-UYJSV,0.0,Low Risk,19.7,One year,12
5702-KVQRD,0.0,Low Risk,82.55,Two year,71
7945-PRBVF,0.0,Low Risk,21.45,Two year,35
6169-PGNCD,0.0,Low Risk,74.3,Two year,57
4361-FEBGN,0.0,Low Risk,20.15,Two year,48
1591-XWLGB,0.0,Low Risk,19.85,Two year,71
3642-BYHDO,0.0,Low Risk,19.9,Two year,71
3243-ZHOHY,0.0,Low Risk,20.1,One year,16
0969-RGKCU,0.0,Low Risk,19.8,One year,37
3470-OBUET,0.0,Low Risk,74.0,Two year,67
7602-DBTOU,0.0,Low Risk,19.6,Two year,71
7665-NKLAV,0.0,Low Risk,40.65,Two year,36
1090-ESELR,0.0,Low Risk,105.5,Two year,72
6340-DACFT,0.0,Low Risk,20.55,Two year,50
9624-EGDEQ,0.0,Low Risk,19.8,Two year,37
8039-EQPIM,0.0,Low Risk,60.25,Two year,69
9625-RZFUK,0.0,Low Risk,19.7,Two year,63
4785-FCIFB,0.0,Low Risk,24.4,Two year,61
3530-CRZSB,0.0,Low Risk,20.65,Month-to-month,7
6479-VDGRK,0.0,Low Risk,85.3,Two year,72
5016-LIPDW,0.0,Low Risk,19.4,One year,57
6285-FTQBF,0.0,Low Risk,25.55,Two year,72
0307-BCOPK,0.0,Low Risk,19.05,One year,16
9617-UDPEU,0.0,Low Risk,19.25,One year,22
4955-VCWBI,0.0,Low Risk,20.0,One year,43
5766-FTRTS,0.0,Low Risk,84.45,Two year,72
9950-MTGYX,0.0,Low Risk,20.3,Two year,28
6813-GZQCG,0.0,Low Risk,24.65,Two year,45
4664-NJCMS,0.0,Low Risk,59.55,Two year,33
3569-JFODW,0.0,Low Risk,90.95,Two year,72
0859-YGKFW,0.0,Low Risk,20.05,One year,18
3118-UHVVQ,0.0,Low Risk,25.8,Two year,68
5451-YHYPW,0.0,Low Risk,115.75,Two year,72
6584-VQMYT,0.0,Low Risk,56.2,One year,27
4825-FUREZ,0.0,Low Risk,20.25,Two year,42
8592-PLTMQ,0.0,Low Risk,24.7,One year,64
5296-PSYVW,0.0,Low Risk,24.55,Two year,72
8164-OCKUJ,0.0,Low Risk,20.6,Two year,59
9838-BFCQT,0.0,Low Risk,26.1,Two year,72
5495-GPSRW,0.0,Low Risk,19.7,Two year,20
6762-NSODU,0.0,Low Risk,19.4,Two year,46
2961-VNFKL,0.0,Low Risk,25.95,Two year,71
9442-JTWDL,0.0,Low Risk,20.05,One year,11
9888-ZCUMM,0.0,Low Risk,60.05,Two year,64
3678-MNGZX,0.0,Low Risk,19.95,Two year,68
2900-PHPLN,0.0,Low Risk,19.55,Two year,70
8450-LUGUK,0.0,Low Risk,24.1,Two year,37
6923-AQONU,0.0,Low Risk,20.9,Two year,23
5876-QMYLD,0.0,Low Risk,20.05,One year,23
8690-ZVLCL,0.0,Low Risk,88.0,Two year,68
1015-JPFYW,0.0,Low Risk,19.45,One year,7
5804-JMYIO,0.0,Low Risk,19.75,Two year,39
2977-CEBSX,0.0,Low Risk,90.05,Two year,66
6484-LATFU,0.0,Low Risk,24.55,Two year,68
1545-JFUML,0.0,Low Risk,99.0,Two year,71
7795-CFOCW,0.0,Low Risk,42.3,One year,45
5380-XPJNZ,0.0,Low Risk,20.05,One year,38
0936-NQLJU,0.0,Low Risk,20.65,Two year,41
9548-LIGTA,0.0,Low Risk,81.05,Two year,61
8380-MQINP,0.0,Low Risk,20.3,Two year,55
8129-GMVGI,0.0,Low Risk,20.05,Two year,56
7963-SHNDT,0.0,Low Risk,39.1,Two year,52
5474-LAMUQ,0.0,Low Risk,20.1,One year,24
3230-JCNZS,0.0,Low Risk,99.0,Two year,71
7606-BPHHN,0.0,Low Risk,19.8,Two year,72
7109-CQYUZ,0.0,Low Risk,89.25,Two year,52
6695-AMZUF,0.0,Low Risk,86.45,Two year,70
3865-ZFZIB,0.0,Low Risk,19.65,Two year,19
7781-HVGMK,0.0,Low Risk,65.2,Two year,72
2990-IAJSV,0.0,Low Risk,92.0,Two year,72
6258-PVZWJ,0.0,Low Risk,90.8,Two year,68
3935-TBRZZ,0.0,Low Risk,25.7,One year,44
1023-BQXZE,0.0,Low Risk,74.35,Two year,57
8237-ULIXL,0.0,Low Risk,24.85,Two year,72
2266-FUBDZ,0.0,Low Risk,19.35,Two year,15
0017-IUDMW,0.0,Low Risk,116.8,Two year,72
5249-QYHEX,0.0,Low Risk,24.8,Two year,40
4291-YZODP,0.0,Low Risk,20.05,One year,7
8219-VYBVI,0.0,Low Risk,25.0,Two year,39
3227-WLKLI,0.0,Low Risk,91.55,Two year,65
5781-RFZRP,0.0,Low Risk,73.5,Two year,71
8028-PNXHQ,0.0,Low Risk,24.25,Two year,62
3146-JTQHR,0.0,Low Risk,19.6,One year,10
1166-PQLGG,0.0,Low Risk,19.55,Two year,72
4086-WITJG,0.0,Low Risk,19.7,Two year,71
8316-BBQAY,0.0,Low Risk,59.95,Two year,65
0174-QRVVY,0.0,Low Risk,25.35,Two year,71
6963-KQYQB,0.0,Low Risk,24.05,Two year,70
1985-MBRYP,0.0,Low Risk,19.65,Two year,43
2569-WGERO,0.0,Low Risk,21.15,Two year,72
3891-NLXJB,0.0,Low Risk,40.55,Two year,37
5849-ASHZJ,0.0,Low Risk,20.05,One year,27
2188-SXWVT,0.0,Low Risk,55.0,One year,34
5227-JSCFE,0.0,Low Risk,46.35,Two year,71
6671-NGWON,0.0,Low Risk,20.35,Month-to-month,7
1680-VDCWW,0.0,Low Risk,19.8,One year,12
0428-AXXLJ,0.0,Low Risk,19.5,One year,25
4302-ZYFEL,0.0,Low Risk,20.55,One year,69
8414-OOEEL,0.0,Low Risk,79.5,Two year,66
3482-ABPKK,0.0,Low Risk,54.3,One year,28
1092-WPIVQ,0.0,Low Risk,25.1,Two year,18
6897-RWMUB,0.0,Low Risk,68.05,Two year,61
1069-QJOEE,0.0,Low Risk,19.9,One year,25
2150-OEGBV,0.0,Low Risk,20.1,One year,27
9297-EONCV,0.0,Low Risk,91.35,Two year,72
4878-BUNFV,0.0,Low Risk,20.7,Two year,42
9867-JCZSP,0.0,Low Risk,20.75,One year,17
1790-NESIO,0.0,Low Risk,20.4,Two year,13
2400-FEQME,0.0,Low Risk,20.5,Two year,55
1568-BEKZM,0.0,Low Risk,90.05,Two year,70
5743-KHMNA,0.0,Low Risk,25.55,Two year,71
2274-XUATA,0.0,Low Risk,63.1,Two year,72
1293-HHSHJ,0.0,Low Risk,21.1,One year,35
4957-SREEC,0.0,Low Risk,20.35,Two year,70
7026-YMSBE,0.0,Low Risk,19.7,One year,30
6997-UVGOX,0.0,Low Risk,85.45,Two year,71
4671-VJLCL,0.0,Low Risk,79.85,Two year,63
3508-VLHCZ,0.0,Low Risk,90.55,Two year,71
8606-CIQUL,0.0,Low Risk,115.75,Two year,72
9430-NKQLY,0.0,Low Risk,25.1,Two year,72
9953-ZMKSM,0.0,Low Risk,25.25,Two year,63
7632-YUTXB,0.0,Low Risk,20.05,One year,25
9710-NJERN,0.0,Low Risk,20.15,Two year,39
6103-QCKFX,0.0,Low Risk,56.25,Month-to-month,44
8562-GHPPI,0.0,Low Risk,19.8,Month-to-month,1
4807-IZYOZ,0.0,Low Risk,20.65,Two year,51
0895-LNKRC,0.0,Low Risk,19.45,One year,6
5248-YGIJN,0.0,Low Risk,90.25,Two year,72
5394-MEITZ,0.0,Low Risk,80.6,Two year,60
5171-EPLKN,0.0,Low Risk,19.85,Two year,27
1403-GYAFU,0.0,Low Risk,20.05,Two year,70
8067-NIOYM,0.0,Low Risk,21.1,Two year,24
9548-LERKT,0.0,Low Risk,19.75,Two year,24
6741-QRLUP,0.0,Low Risk,80.3,Two year,63
6134-KWTBV,0.0,Low Risk,23.4,Two year,62
1930-BZLHI,0.0,Low Risk,20.35,One year,21
7601-GNDYK,0.0,Low Risk,19.6,Two year,35
9847-HNVGP,0.0,Low Risk,19.95,One year,17
5135-RDDQL,0.0,Low Risk,50.65,Two year,63
3027-YNWZU,0.0,Low Risk,25.0,Two year,64
6696-YDAYZ,0.0,Low Risk,20.5,Two year,16
3166-PNEOF,0.0,Low Risk,86.45,Two year,61
3525-DVKFN,0.0,Low Risk,19.4,Two year,17
9674-EHPPG,0.0,Low Risk,40.4,Two year,46
5781-BKHOP,0.0,Low Risk,100.65,Two year,72
8207-VVMYB,0.0,Low Risk,26.0,Two year,70
3976-HXHCE,0.0,Low Risk,19.3,Two year,72
0962-CQPWQ,0.0,Low Risk,20.3,Two year,62
0486-LGCCH,0.0,Low Risk,19.65,Two year,11
2228-BZDEE,0.0,Low Risk,20.1,Two year,54
0244-LGNFY,0.0,Low Risk,92.65,Two year,72
4891-NLUBA,0.0,Low Risk,61.45,Two year,61
4837-PZTIC,0.0,Low Risk,41.9,Two year,47
8969-PRHFK,0.0,Low Risk,19.65,One year,18
0661-KQHNK,0.0,Low Risk,19.0,One year,6
1506-YJTYT,0.0,Low Risk,73.85,Two year,45
1167-OYZJF,0.0,Low Risk,20.05,Two year,67
4635-EJYPD,0.0,Low Risk,18.95,Two year,32
4636-TVXVG,0.0,Low Risk,19.95,One year,62
9135-HSWOC,0.0,Low Risk,19.7,Two year,64
9392-XBGTD,0.0,Low Risk,20.6,Two year,27
1480-BKXGA,0.0,Low Risk,116.05,Two year,72
2819-GWENI,0.0,Low Risk,19.9,One year,28
4318-RAJVY,0.0,Low Risk,19.8,One year,10
1227-UDMZR,0.0,Low Risk,91.15,Two year,72
2718-YSKCS,0.0,Low Risk,19.6,Two year,71
9257-AZMTZ,0.0,Low Risk,20.1,Two year,52
7469-LKBCI,0.0,Low Risk,18.95,Two year,16
3957-SQXML,0.0,Low Risk,24.95,Two year,34
1642-HMARX,0.0,Low Risk,91.7,Two year,68
7639-LIAYI,0.0,Low Risk,79.75,Two year,52
0420-TXVSG,0.0,Low Risk,66.1,Two year,66
5372-FBKBN,0.0,Low Risk,20.75,Month-to-month,21
1697-LYYYX,0.0,Low Risk,19.1,One year,61
8413-YNHNV,0.0,Low Risk,90.65,Two year,69
4513-CXYIX,0.0,Low Risk,80.7,Two year,71
0505-SPOOW,0.0,Low Risk,19.8,Two year,70
9347-AERRL,0.0,Low Risk,19.3,One year,23
6579-JPICP,0.0,Low Risk,20.4,Month-to-month,1
6461-SZMCV,0.0,Low Risk,87.95,Two year,71
8908-NMQTX,0.0,Low Risk,65.6,Two year,72
2560-QTSBS,0.0,Low Risk,23.3,One year,72
1635-HDGFT,0.0,Low Risk,20.5,Two year,19
1837-YQUCE,0.0,Low Risk,58.35,Two year,70
4203-QGNZA,0.0,Low Risk,20.25,Month-to-month,28
3594-BDSOA,0.0,Low Risk,20.4,One year,24
9586-JGQKH,0.0,Low Risk,105.4,Two year,64
4231-LZUYM,0.0,Low Risk,25.65,Two year,72
0164-APGRB,0.0,Low Risk,114.9,Two year,72
0853-TWRVK,0.0,Low Risk,105.6,Two year,72
7860-UXCRM,0.0,Low Risk,74.5,Two year,63
6719-FGEDO,0.0,Low Risk,97.0,Two year,72
6060-QBMGV,0.0,Low Risk,19.85,Two year,70
9732-OUYRN,0.0,Low Risk,19.0,One year,49
3284-SVCRO,0.0,Low Risk,25.5,Two year,45
7729-XBTWX,0.0,Low Risk,19.75,Two year,66
2749-CTKAJ,0.0,Low Risk,20.15,One year,22
3520-FJGCV,0.0,Low Risk,112.6,Two year,72
3913-RDSJZ,0.0,Low Risk,25.55,Two year,64
4537-CIBHB,0.0,Low Risk,20.25,One year,9
9385-NXKDA,0.0,Low Risk,82.65,Two year,72
5117-ZSMHQ,0.0,Low Risk,89.9,Two year,71
8285-ABVLB,0.0,Low Risk,19.85,Two year,70
1729-VLAZJ,0.0,Low Risk,40.25,One year,10
8441-SHIPE,0.0,Low Risk,25.6,Two year,67
7301-ABVAD,0.0,Low Risk,86.6,Two year,72
9227-UAQFT,0.0,Low Risk,19.75,Two year,16
1047-RNXZV,0.0,Low Risk,19.55,Two year,43
5821-MMEIL,0.0,Low Risk,19.9,Two year,57
7319-ZNRTR,0.0,Low Risk,19.6,One year,25
7083-MIOPC,0.0,Low Risk,20.25,Two year,72
7503-EPSZW,0.0,Low Risk,24.05,Two year,64
1755-FZQEC,0.0,Low Risk,19.9,One year,39
8749-TZYEC,0.0,Low Risk,24.8,Two year,72
4933-BSAIP,0.0,Low Risk,19.1,Two year,40
1093-YSWCA,0.0,Low Risk,19.55,Two year,11
4443-EMBNA,0.0,Low Risk,24.75,Two year,71
1599-EAHXY,0.0,Low Risk,23.95,One year,60
8008-OTEZX,0.0,Low Risk,19.65,One year,35
4359-INNWN,0.0,Low Risk,20.05,One year,17
0617-AQNWT,0.0,Low Risk,47.85,Two year,64
4742-TXUEX,0.0,Low Risk,19.3,Two year,47
8015-IHCGW,0.0,Low Risk,115.5,Two year,72
0270-THENM,0.0,Low Risk,69.85,Two year,72
4709-LKHYG,0.0,Low Risk,20.0,One year,29
4707-MAXGU,0.0,Low Risk,25.85,Two year,72
8590-OHDIW,0.0,Low Risk,20.3,One year,38
6734-PSBAW,0.0,Low Risk,23.55,Two year,72
8043-PNYSD,0.0,Low Risk,19.55,Two year,63
4685-TFLLS,0.0,Low Risk,19.8,One year,18
8512-WIWYV,0.0,Low Risk,20.35,One year,32
8046-DNVTL,0.0,Low Risk,38.6,Two year,62
3717-FDJFU,0.0,Low Risk,20.45,Two year,5
7850-THJMU,0.0,Low Risk,19.65,Two year,26
2904-GGUAZ,0.0,Low Risk,84.05,Two year,72
5884-FBCTL,0.0,Low Risk,25.1,Two year,72
1038-RQOST,0.0,Low Risk,20.6,Month-to-month,19
9365-CSLBQ,0.0,Low Risk,24.35,Two year,71
7014-ZZXAW,0.0,Low Risk,24.25,Two year,71
7008-LZVOZ,0.0,Low Risk,25.3,Two year,66
8084-OIVBS,0.0,Low Risk,20.0,One year,11
5115-SQAAU,0.0,Low Risk,25.6,Two year,69
6734-JDTTV,0.0,Low Risk,19.85,Two year,65
3352-RICWQ,0.0,Low Risk,19.75,Two year,9
0123-CRBRT,0.0,Low Risk,88.1,Two year,61
9916-AYHTC,0.0,Low Risk,19.85,Two year,48
7605-BDWDC,0.0,Low Risk,49.85,Two year,31
1498-NHTLT,0.0,Low Risk,86.75,Two year,59
7463-IFMQU,0.0,Low Risk,20.05,Two year,72
7017-VFHAY,0.0,Low Risk,115.1,Two year,61
5914-GXMDA,0.0,Low Risk,19.3,One year,32
8915-NNTRC,0.0,Low Risk,107.7,Two year,72
3274-NSDWE,0.0,Low Risk,19.6,Two year,68
4176-RELJR,0.0,Low Risk,25.1,Two year,67
1796-JANOW,0.0,Low Risk,19.95,Month-to-month,2
0238-WHBIQ,0.0,Low Risk,89.7,Two year,72
6651-RLGGM,0.0,Low Risk,26.3,Two year,67
8173-RXAYP,0.0,Low Risk,19.7,Two year,24
5751-USDBL,0.0,Low Risk,81.0,Two year,46
5680-LQOGP,0.0,Low Risk,82.45,Two year,68
6348-SNFUS,0.0,Low Risk,55.45,Two year,72
2592-HODOV,0.0,Low Risk,19.3,One year,13
8194-PEEBY,0.0,Low Risk,19.9,One year,24
4962-CHQPW,0.0,Low Risk,19.85,One year,29
9467-ROOLM,0.0,Low Risk,19.05,Month-to-month,25
1265-ZFOSD,0.0,Low Risk,81.3,Two year,64
3721-WKIIL,0.0,Low Risk,19.6,Two year,27
3213-VVOLG,0.0,Low Risk,25.35,Two year,0
9065-ZCPQX,0.0,Low Risk,78.85,Two year,72
2253-KPMNB,0.0,Low Risk,46.25,Two year,69
1345-ZUKID,0.0,Low Risk,19.35,One year,14
5997-OPVFA,0.0,Low Risk,89.05,Two year,72
1814-WFGVS,0.0,Low Risk,48.9,Two year,72
6345-FZOQH,0.0,Low Risk,19.9,Two year,69
2907-ILJBN,0.0,Low Risk,20.6,One year,11
9504-YAZWB,0.0,Low Risk,20.25,Two year,53
4648-YPBTM,0.0,Low Risk,73.9,Two year,53
9073-ZZIAY,0.0,Low Risk,86.1,Two year,62
5146-YYFRZ,0.0,Low Risk,19.95,Two year,67
6976-BWGLQ,0.0,Low Risk,25.2,Two year,72
7554-NEWDD,0.0,Low Risk,25.7,Two year,10
1834-WULEG,0.0,Low Risk,20.25,One year,24
9766-HGEDE,0.0,Low Risk,19.35,One year,17
6701-YVNQG,0.0,Low Risk,88.7,Two year,72
5297-MDOIR,0.0,Low Risk,81.15,One year,63
6369-MCAKO,0.0,Low Risk,89.05,Two year,68
8573-JGCZW,0.0,Low Risk,19.65,One year,17
6848-HJTXY,0.0,Low Risk,19.45,Two year,64
5148-ORICT,0.0,Low Risk,74.35,Two year,64
2511-ALLCS,0.0,Low Risk,24.3,Two year,35
5197-LQXXH,0.0,Low Risk,83.3,Two year,71
6837-BJYDQ,0.0,Low Risk,19.6,One year,3
3146-MSEGF,0.0,Low Risk,88.05,Two year,72
1335-MXCSE,0.0,Low Risk,55.25,Two year,55
8873-TMKGR,0.0,Low Risk,19.1,One year,29
7976-CICYS,0.0,Low Risk,20.7,Month-to-month,4
3774-VBNXY,0.0,Low Risk,20.2,Two year,64
6217-KDYWC,0.0,Low Risk,19.6,Two year,57
8148-WOCMK,0.0,Low Risk,19.6,Two year,8
7815-PDTHL,0.0,Low Risk,20.2,Two year,35
9173-IVZVP,0.0,Low Risk,20.9,Two year,53
2817-LVCPP,0.0,Low Risk,19.4,Two year,50
5038-ETMLM,0.0,Low Risk,113.65,Two year,72
7964-ZRKKG,0.0,Low Risk,88.4,One year,67
2984-RGEYA,0.0,Low Risk,19.75,Two year,69
3129-AAQOU,0.0,Low Risk,25.6,Two year,19
0531-XBKMM,0.0,Low Risk,65.7,Two year,66
3148-AOIQT,0.0,Low Risk,24.95,Two year,69
5879-HMFFH,0.0,Low Risk,88.05,Two year,72
0956-SYCWG,0.0,Low Risk,19.65,One year,13
3696-DFHHB,0.0,Low Risk,25.5,Two year,68
5854-KSRBJ,0.0,Low Risk,25.4,Two year,70
6418-HNFED,0.0,Low Risk,83.25,Two year,51
1131-QQZEB,0.0,Low Risk,23.95,Two year,71
8439-LTUGF,0.0,Low Risk,20.0,Month-to-month,10
1744-JHKYS,0.0,Low Risk,24.7,Month-to-month,34
3745-HRPHI,0.0,Low Risk,54.65,Two year,66
5918-VUKWP,0.0,Low Risk,20.55,One year,32
3457-PQBYH,0.0,Low Risk,20.3,Two year,58
2987-BJXIK,0.0,Low Risk,84.7,Two year,70
3769-MHZNV,0.0,Low Risk,20.1,Two year,33
1395-WSWXR,0.0,Low Risk,20.75,Two year,24
6823-SIDFQ,0.0,Low Risk,18.25,One year,28
5485-ITNPC,0.0,Low Risk,85.9,Two year,66
0233-FTHAV,0.0,Low Risk,79.2,One year,60
7032-LMBHI,0.0,Low Risk,64.65,One year,37
8670-MEFCP,0.0,Low Risk,92.9,Two year,36
1843-TLSGD,0.0,Low Risk,20.85,Two year,13
2346-CZYIL,0.0,Low Risk,20.35,Two year,27
1085-LDWAM,0.0,Low Risk,20.35,One year,69
9537-JALFH,0.0,Low Risk,19.9,Two year,69
7244-KXYZN,0.0,Low Risk,20.45,One year,24
8347-GDTMP,0.0,Low Risk,19.45,Two year,64
6746-WAUWT,0.0,Low Risk,19.7,One year,19
3978-YNKDD,0.0,Low Risk,20.85,Two year,19
4940-KHCWD,0.0,Low Risk,37.7,Two year,60
6016-NXBNJ,0.0,Low Risk,19.15,One year,35
6698-OXETB,0.0,Low Risk,20.4,Two year,11
1574-DYCWE,0.0,Low Risk,19.95,Two year,51
3454-JFUBC,0.0,Low Risk,20.0,Two year,68
3724-BSCVH,0.0,Low Risk,20.45,One year,10
7225-IILWY,0.0,Low Risk,25.75,Two year,68
2650-GYRYL,0.0,Low Risk,19.45,One year,33
9209-NWPGU,0.0,Low Risk,65.4,One year,44
